word,original_word,severity,confidence,avg_toxicity,max_toxicity,median_toxicity,natural_usage_score,final_score,high_toxicity_percentage,sentences_analyzed,word_length,has_symbols,has_numbers,has_spaces
zoophiliay,zoophilia,UNOFFENSIVE,0.8296488944330486,0.1139131544419797,0.9971354007720948,0.0076322427485138,0.1703511055669514,0.1703511055669514,5.0,20,10,0,0,0
zoophiliawad,zoophilia,UNOFFENSIVE,0.8,0.2037488119938643,0.9774048924446106,0.0164743503555655,0.2249320815474493,0.2249320815474493,5.0,20,12,0,0,0
zoophiliabag,zoophilia,LOW,0.5,0.2584246753278421,0.927788257598877,0.0463492460548877,0.2617384047730593,0.2617384047730593,15.0,20,12,0,0,0
zoophiliaer,zoophilia,UNOFFENSIVE,0.8149723641865421,0.1463217221025843,0.9073484539985656,0.0216658571735024,0.1850276358134578,0.1850276358134578,5.0,20,11,0,0,0
zoophiliaed,zoophilia,UNOFFENSIVE,0.884819992161938,0.0677552394015947,0.730076014995575,0.0050642089918255,0.115180007838062,0.115180007838062,0.0,20,11,0,0,0
zoophiliahead,zoophilia,LOW,0.5,0.3065979263978079,0.933581292629242,0.1712270081043243,0.3286849875329062,0.3286849875329062,5.0,20,13,0,0,0
zoophilia,zoophilia,UNOFFENSIVE,0.8,0.1752606565220048,0.9469815492630004,0.0622873343527317,0.2185407491453224,0.2185407491453224,5.0,20,9,0,0,0
zoophilialy,zoophilia,UNOFFENSIVE,0.8315492909756722,0.1128661548515083,0.997098445892334,0.0034039050806313,0.1684507090243278,0.1684507090243278,10.0,20,11,0,0,0
zoophiliaface,zoophilia,UNOFFENSIVE,0.874360946736997,0.1020765919878613,0.6335561871528625,0.0034582645166665,0.125639053263003,0.125639053263003,0.0,20,13,0,0,0
zoophiliaing,zoophilia,UNOFFENSIVE,0.8309074372588656,0.1103655833168886,0.997495710849762,0.0104121388867497,0.1690925627411343,0.1690925627411343,5.0,20,12,0,0,0
zoophilias,zoophilia,UNOFFENSIVE,0.8492745865567122,0.1315531209169421,0.6953892111778259,0.0075153992511332,0.1507254134432878,0.1507254134432878,0.0,20,10,0,0,0
zoophiliaes,zoophilia,LOW,0.5,0.2438604157418012,0.9935867786407472,0.058301743119955,0.263165450245142,0.263165450245142,15.0,20,11,0,0,0
assly,ass,CRITICAL,0.9082608941197396,0.8247190222144127,0.9955770969390868,0.8795725703239441,0.8582608941197396,0.8582608941197396,75.0,20,5,0,0,0
assbag,ass,CRITICAL,0.95,0.912185761332512,0.9859092831611632,0.9399639666080476,0.9278915750980375,0.9278915750980375,85.0,20,6,0,0,0
assy,ass,MEDIUM,0.7624850209429861,0.6962130112573505,0.996247947216034,0.8171080648899078,0.7624850209429861,0.7624850209429861,55.00000000000001,20,4,0,0,0
ass,ass,MEDIUM,0.8065846973634324,0.718187351024244,0.9969854950904846,0.9199124574661256,0.8065846973634324,0.8065846973634324,70.0,20,3,0,0,0
assface,ass,CRITICAL,0.9275127935409546,0.8265232920646668,0.9955077171325684,0.9401601552963256,0.8775127935409546,0.8775127935409546,75.0,20,7,0,0,0
asses,ass,MEDIUM,0.8205293242633341,0.7676204897463321,0.963189959526062,0.8787934482097626,0.8205293242633341,0.8205293242633341,70.0,20,5,0,0,0
asser,ass,LOW,0.5,0.3790864426555345,0.9670206308364868,0.2743007838726043,0.4064441638387507,0.4064441638387507,20.0,20,5,0,0,0
assed,ass,LOW,0.5325036669755354,0.4831449480494484,0.9981611371040344,0.4760019481182098,0.5325036669755354,0.5325036669755354,25.0,20,5,0,0,0
assing,ass,MEDIUM,0.6291815453767776,0.5634113192558289,0.9949729442596436,0.6387915313243866,0.6291815453767776,0.6291815453767776,35.0,20,6,0,0,0
asss,ass,LOW,0.5072220522910357,0.4802218060940504,0.9567562341690063,0.4113778173923492,0.5072220522910357,0.5072220522910357,25.0,20,4,0,0,0
asswad,ass,MEDIUM,0.8419080003723501,0.7741193944588304,0.9979650974273682,0.9254661798477172,0.8419080003723501,0.8419080003723501,65.0,20,6,0,0,0
asshead,ass,CRITICAL,0.95,0.884704115241766,0.9969856142997742,0.9717840552330016,0.9220562471449376,0.9220562471449376,80.0,20,7,0,0,0
assholes,asshole,CRITICAL,0.95,0.9499608963727952,0.995884358882904,0.9846530854701996,0.9649608993530274,0.9649608993530274,95.0,20,8,0,0,0
assholebag,asshole,CRITICAL,0.95,0.9104814141988754,0.9984307885169984,0.9824542701244354,0.9408682084083556,0.9408682084083556,80.0,20,10,0,0,0
assholed,asshole,CRITICAL,0.95,0.911958584189415,0.9978779554367064,0.9792543649673462,0.9407392555475236,0.9407392555475236,85.0,20,8,0,0,0
assholeing,asshole,CRITICAL,0.95,0.9072647511959075,0.9935346841812134,0.9589661359786988,0.9314021599292754,0.9314021599292754,85.0,20,10,0,0,0
assholeer,asshole,CRITICAL,0.95,0.9673474103212356,0.9965302348136902,0.9836201071739196,0.9751475018262864,0.9751475018262864,100.0,20,9,0,0,0
assholeed,asshole,CRITICAL,0.95,0.9336702823638916,0.9970243573188782,0.958393692970276,0.9474227130413057,0.9474227130413057,95.0,20,9,0,0,0
assholehead,asshole,CRITICAL,0.95,0.9418959110975266,0.9965519905090332,0.9814915060997008,0.9592401975393297,0.9592401975393297,95.0,20,11,0,0,0
assholewad,asshole,CRITICAL,0.95,0.8913276866078377,0.9980594515800476,0.9680914282798768,0.9250299856066704,0.9250299856066704,80.0,20,10,0,0,0
assholely,asshole,CRITICAL,0.95,0.9359284311532974,0.997883141040802,0.973398506641388,0.9533649247884748,0.9533649247884748,90.0,20,9,0,0,0
assholeface,asshole,CRITICAL,0.95,0.9413469403982162,0.9939926266670228,0.9799306392669678,0.9581866186857224,0.9581866186857224,90.0,20,11,0,0,0
assholees,asshole,CRITICAL,0.95,0.948926967382431,0.9968751668930054,0.9710447490215302,0.9603571218252182,0.9603571218252182,95.0,20,9,0,0,0
assholing,asshole,MEDIUM,0.7706390319019556,0.6995492871850729,0.9888765215873718,0.8400726914405823,0.7706390319019556,0.7706390319019556,60.0,20,9,0,0,0
assholey,asshole,CRITICAL,0.95,0.9081401735544204,0.9958218336105348,0.9442079067230223,0.9277286595106125,0.9277286595106125,80.0,20,8,0,0,0
asshole,asshole,CRITICAL,0.95,0.9781611531972884,0.9964474439620972,0.9896929264068604,0.9834493142366408,0.9834493142366408,100.0,20,7,0,0,0
assholer,asshole,CRITICAL,0.95,0.8864507377147675,0.9958212375640868,0.9545785188674928,0.917826122045517,0.917826122045517,75.0,20,8,0,0,0
assmunchbag,assmunch,MEDIUM,0.8443725422024727,0.7820665314793587,0.9969056248664856,0.9181402027606964,0.8443725422024727,0.8443725422024727,55.00000000000001,20,11,0,0,0
assmunching,assmunch,MEDIUM,0.8476346033811569,0.8149987637996674,0.9976849555969238,0.8628894984722137,0.8476346033811569,0.8476346033811569,60.0,20,11,0,0,0
assmunched,assmunch,LOW,0.5897447858983651,0.5297281948616728,0.9980833530426024,0.5736651122570038,0.5897447858983651,0.5897447858983651,40.0,20,10,0,0,0
assmunchface,assmunch,MEDIUM,0.8417558112740516,0.8133485183119774,0.9728628396987916,0.8548680543899536,0.8417558112740516,0.8417558112740516,60.0,20,12,0,0,0
assmuncher,assmunch,MEDIUM,0.6978596170991659,0.6084049228578806,0.994934380054474,0.7777440845966339,0.6978596170991659,0.6978596170991659,50.0,20,10,0,0,0
assmunchwad,assmunch,CRITICAL,0.9237543028593064,0.8335966140031814,0.9960162043571472,0.9133157134056092,0.8737543028593063,0.8737543028593063,80.0,20,11,0,0,0
assmunches,assmunch,MEDIUM,0.7724160148203373,0.7224196814000606,0.9922494888305664,0.7991308569908142,0.7724160148203373,0.7724160148203373,50.0,20,10,0,0,0
assmunchly,assmunch,MEDIUM,0.7896731169521809,0.7413767777383328,0.974963903427124,0.8245021998882294,0.7896731169521809,0.7896731169521809,55.00000000000001,20,10,0,0,0
assmunchhead,assmunch,CRITICAL,0.9397052147984504,0.841195972263813,0.9940152764320374,0.9519536793231964,0.8897052147984504,0.8897052147984504,75.0,20,12,0,0,0
assmunch,assmunch,CRITICAL,0.9284891647100448,0.8387368291616439,0.9953318238258362,0.9190462827682496,0.8784891647100448,0.8784891647100448,75.0,20,8,0,0,0
assmunchs,assmunch,MEDIUM,0.6903009335696697,0.6489722199738026,0.9625834822654724,0.6821975111961365,0.6903009335696697,0.6903009335696697,35.0,20,9,0,0,0
assmunchy,assmunch,MEDIUM,0.7003809032961726,0.6473029153421521,0.99523264169693,0.7082529664039612,0.7003809032961726,0.7003809032961726,25.0,20,9,0,0,0
arseholees,arsehole,MEDIUM,0.606258698180318,0.5495307203382254,0.9531520009040833,0.6040835529565811,0.606258698180318,0.606258698180318,25.0,20,10,0,0,0
arsehole,arsehole,MEDIUM,0.7035983693599701,0.6638976752758026,0.9411176443099976,0.7038266658782959,0.7035983693599701,0.7035983693599701,35.0,20,8,0,0,0
arseholeer,arsehole,MEDIUM,0.6036633527278901,0.5764991924166679,0.9659241437911988,0.5372380763292313,0.6036633527278901,0.6036633527278901,35.0,20,10,0,0,0
arseholebag,arsehole,MEDIUM,0.6830264876037836,0.6091318693011999,0.9444668292999268,0.74366894364357,0.6830264876037836,0.6830264876037836,45.0,20,11,0,0,0
arseholey,arsehole,LOW,0.5,0.4239365080371499,0.9946784973144532,0.4521205276250839,0.4894659128412604,0.4894659128412604,10.0,20,9,0,0,0
arseholeface,arsehole,MEDIUM,0.6409169750940056,0.5814163018483669,0.9419975876808168,0.659558117389679,0.6409169750940056,0.6409169750940056,30.0,20,12,0,0,0
arseholely,arsehole,LOW,0.59710981041193,0.5323378458619118,0.9717232584953308,0.6017825901508331,0.59710981041193,0.59710981041193,10.0,20,10,0,0,0
arseholer,arsehole,LOW,0.5984614404290914,0.547901451960206,0.905657172203064,0.5971828401088715,0.5984614404290914,0.5984614404290914,25.0,20,9,0,0,0
arseholeing,arsehole,LOW,0.5,0.3977685780497267,0.9511655569076538,0.2932806462049484,0.4217618963820859,0.4217618963820859,15.0,20,11,0,0,0
arseholehead,arsehole,MEDIUM,0.6836587123572826,0.6267896629869938,0.942839503288269,0.7110032141208649,0.6836587123572826,0.6836587123572826,40.0,20,12,0,0,0
arseholewad,arsehole,LOW,0.5710460796812549,0.5208632573252544,0.9905821084976196,0.5315663814544678,0.5710460796812549,0.5710460796812549,25.0,20,11,0,0,0
arseholes,arsehole,MEDIUM,0.6729867404699326,0.6090525150299072,0.9980713725090028,0.6924936473369598,0.6729867404699326,0.6729867404699326,35.0,20,9,0,0,0
arseholing,arsehole,LOW,0.5,0.4450090987607836,0.8260604739189148,0.4239437580108642,0.4767946340516209,0.4767946340516209,10.0,20,10,0,0,0
arseholeed,arsehole,LOW,0.5,0.4387270364910364,0.9962610602378844,0.2840737998485565,0.4480844678729772,0.4480844678729772,25.0,20,10,0,0,0
arseholed,arsehole,LOW,0.5728028874471783,0.5268530068919063,0.9935269355773926,0.5244612991809845,0.5728028874471783,0.5728028874471783,25.0,20,9,0,0,0
bastarder,bastard,CRITICAL,0.9194697535037994,0.8320042997598648,0.9961639642715454,0.90216925740242,0.8694697535037994,0.8694697535037994,60.0,20,9,0,0,0
bastardly,bastard,CRITICAL,0.930518260896206,0.8578700229525567,0.9958057403564452,0.8873855769634247,0.8805182608962059,0.8805182608962059,85.0,20,9,0,0,0
bastarding,bastard,MEDIUM,0.7396185249090195,0.7054051458835602,0.9504806995391846,0.7377578914165497,0.7396185249090195,0.7396185249090195,45.0,20,10,0,0,0
bastardface,bastard,CRITICAL,0.9165846613049506,0.8322570815682411,0.9848166108131408,0.8958291709423065,0.8665846613049506,0.8665846613049506,65.0,20,11,0,0,0
bastardbag,bastard,CRITICAL,0.9127591311931608,0.8385656327009201,0.990224301815033,0.8686577379703522,0.8627591311931608,0.8627591311931608,70.0,20,10,0,0,0
bastardhead,bastard,CRITICAL,0.91805410631001,0.8260652314871549,0.9939318895339966,0.9100725948810576,0.8680541063100099,0.8680541063100099,75.0,20,11,0,0,0
bastards,bastard,CRITICAL,0.9457069340348244,0.8621789619326592,0.9918964505195618,0.9306997060775756,0.8957069340348244,0.8957069340348244,80.0,20,8,0,0,0
bastardwad,bastard,MEDIUM,0.8219499655067921,0.7679900042712688,0.9848328232765198,0.875575602054596,0.8219499655067921,0.8219499655067921,60.0,20,10,0,0,0
bastardy,bastard,CRITICAL,0.9056149980425834,0.8074675038456917,0.9954667091369628,0.9052927494049072,0.8556149980425833,0.8556149980425833,65.0,20,8,0,0,0
bastard,bastard,CRITICAL,0.9106818402558564,0.7926914881914854,0.9933278560638428,0.9524472057819366,0.8606818402558565,0.8606818402558565,75.0,20,7,0,0,0
bastarded,bastard,MEDIUM,0.8223535206913948,0.7966045185923576,0.9974539875984192,0.8154847025871277,0.8223535206913948,0.8223535206913948,65.0,20,9,0,0,0
bastardes,bastard,CRITICAL,0.9230798906087876,0.8460512965917587,0.990911304950714,0.8878599405288696,0.8730798906087875,0.8730798906087875,65.0,20,9,0,0,0
bastardoy,bastardo,MEDIUM,0.6773492437973618,0.6289909204468132,0.9716553688049316,0.6759638488292694,0.6773492437973618,0.6773492437973618,40.0,20,9,0,0,0
bastardoing,bastardo,MEDIUM,0.8044854217767714,0.7491947799921036,0.9861315488815308,0.8545179963111877,0.8044854217767714,0.8044854217767714,55.00000000000001,20,11,0,0,0
bastardobag,bastardo,CRITICAL,0.95,0.8766140013933181,0.9939587116241456,0.9608012735843658,0.913604654073715,0.913604654073715,75.0,20,11,0,0,0
bastardo,bastardo,MEDIUM,0.8072244265675544,0.7778719678521157,0.9716123938560486,0.8111333549022675,0.8072244265675544,0.8072244265675544,50.0,20,8,0,0,0
bastardoed,bastardo,CRITICAL,0.95,0.917198970913887,0.994788646697998,0.959363579750061,0.9376073211431504,0.9376073211431504,80.0,20,10,0,0,0
bastardoes,bastardo,CRITICAL,0.95,0.8919103920459748,0.9971965551376344,0.9156577587127686,0.9095632183551788,0.9095632183551788,85.0,20,10,0,0,0
bastardoly,bastardo,CRITICAL,0.931297172755003,0.8338080622255802,0.9975789189338684,0.9375148117542268,0.881297172755003,0.881297172755003,75.0,20,10,0,0,0
bastardoface,bastardo,MEDIUM,0.8178399407863617,0.7842804878950119,0.9971275925636292,0.8251962959766388,0.8178399407863617,0.8178399407863617,55.00000000000001,20,12,0,0,0
bastardos,bastardo,CRITICAL,0.930678649544716,0.8632900893688202,0.989063799381256,0.8793273866176605,0.8806786495447159,0.8806786495447159,75.0,20,9,0,0,0
bastardowad,bastardo,MEDIUM,0.7611901690065861,0.7118431262671947,0.9919553399086,0.7829625308513641,0.7611901690065861,0.7611901690065861,50.0,20,11,0,0,0
bastardohead,bastardo,MEDIUM,0.8463579945266247,0.7835948951542377,0.9877687096595764,0.9247472882270812,0.8463579945266247,0.8463579945266247,65.0,20,12,0,0,0
bastardoer,bastardo,MEDIUM,0.8024374408274889,0.7531971704214812,0.988878071308136,0.8387711048126221,0.8024374408274889,0.8024374408274889,55.00000000000001,20,10,0,0,0
bitchy,bitch,CRITICAL,0.95,0.8949415817856788,0.9974974989891052,0.9520573318004608,0.922331898510456,0.922331898510456,80.0,20,6,0,0,0
bitchbag,bitch,CRITICAL,0.95,0.8779198706150055,0.9984580278396606,0.9590066373348236,0.9142997163534164,0.9142997163534164,70.0,20,8,0,0,0
bitchly,bitch,CRITICAL,0.95,0.8868585869669914,0.9970788955688475,0.9529058933258056,0.9176948097348212,0.9176948097348212,75.0,20,7,0,0,0
bitch,bitch,CRITICAL,0.95,0.9565772473812104,0.9963669776916504,0.9696546494960784,0.9644794410467148,0.9644794410467148,100.0,20,5,0,0,0
bitches,bitches,CRITICAL,0.95,0.9374111145734788,0.997239351272583,0.96525838971138,0.9517481207847596,0.9517481207847596,95.0,20,7,0,0,0
bitching,bitch,CRITICAL,0.9365926378965378,0.8619615972042084,0.9727386236190796,0.907139390707016,0.8865926378965377,0.8865926378965377,75.0,20,8,0,0,0
bitchhead,bitch,CRITICAL,0.95,0.9101241379976271,0.9956372380256652,0.9597122967243196,0.9335518956184388,0.9335518956184388,85.0,20,9,0,0,0
bitchwad,bitch,CRITICAL,0.95,0.9146075785160064,0.996385097503662,0.9561629891395568,0.9352519536018372,0.9352519536018372,90.0,20,8,0,0,0
bitchface,bitch,CRITICAL,0.95,0.920499277114868,0.99568510055542,0.9685176610946656,0.9424233746528624,0.9424233746528624,95.0,20,9,0,0,0
bitchs,bitch,CRITICAL,0.95,0.9445824950933456,0.9967723488807678,0.9754254817962646,0.9590543764829637,0.9590543764829637,95.0,20,6,0,0,0
bitched,bitch,MEDIUM,0.8108157256245614,0.7985806927084923,0.984166383743286,0.7775022387504578,0.8108157256245614,0.8108157256245614,45.0,20,7,0,0,0
bitcher,bitch,CRITICAL,0.95,0.9010988920927048,0.9947516322135924,0.9327844381332396,0.919969829916954,0.919969829916954,85.0,20,7,0,0,0
bitchesface,bitches,CRITICAL,0.95,0.9269647717475892,0.9915286302566528,0.9730390012264252,0.9472434264421464,0.9472434264421464,90.0,20,11,0,0,0
bitchesy,bitches,CRITICAL,0.95,0.8878430962562561,0.9977501034736632,0.9263011813163756,0.9103712224960328,0.9103712224960328,85.0,20,8,0,0,0
bitcheswad,bitches,CRITICAL,0.95,0.941846552491188,0.9917241930961608,0.9728251099586488,0.9561278837919236,0.9561278837919236,95.0,20,10,0,0,0
bitchesly,bitches,CRITICAL,0.95,0.9271297931671144,0.9941030144691468,0.9740667641162872,0.9479082065820692,0.9479082065820692,90.0,20,9,0,0,0
bitcheshead,bitches,CRITICAL,0.95,0.8613248080015182,0.9978395700454712,0.9447935223579408,0.9000168985128403,0.9000168985128403,75.0,20,11,0,0,0
bitchesing,bitches,CRITICAL,0.95,0.9030204504728316,0.9966732263565063,0.932891845703125,0.9213471466302872,0.9213471466302872,85.0,20,10,0,0,0
bitcheser,bitches,MEDIUM,0.8452895200252533,0.8005948275327682,0.9981202483177184,0.883735328912735,0.8452895200252533,0.8452895200252533,60.0,20,9,0,0,0
bitcheses,bitches,CRITICAL,0.95,0.8879439502954483,0.9930237531661988,0.9220588207244872,0.908686391711235,0.908686391711235,85.0,20,9,0,0,0
bitchesbag,bitches,CRITICAL,0.95,0.915141659975052,0.997952938079834,0.9831595420837402,0.9438281524181368,0.9438281524181368,85.0,20,10,0,0,0
bitchess,bitches,CRITICAL,0.95,0.891510333865881,0.9936350584030152,0.9566873610019684,0.9212759144604206,0.9212759144604206,85.0,20,8,0,0,0
bitchesed,bitches,CRITICAL,0.9266156437993048,0.8412502065300942,0.9967637062072754,0.9072971642017365,0.8766156437993049,0.8766156437993049,65.0,20,9,0,0,0
bollocks,bollocks,UNOFFENSIVE,0.8,0.2120189098990522,0.8272659182548523,0.0661870632320642,0.2297940567345358,0.2297940567345358,15.0,20,8,0,0,0
bollocksed,bollocks,UNOFFENSIVE,0.8,0.1830816057714401,0.9977020621299744,0.0251923762261867,0.2171768825437175,0.2171768825437175,15.0,20,10,0,0,0
bollockshead,bollocks,MEDIUM,0.6363767491281033,0.5600866951048374,0.940058708190918,0.68772953748703,0.6363767491281033,0.6363767491281033,35.0,20,12,0,0,0
bollocksbag,bollocks,LOW,0.5,0.4167775594629347,0.9235974550247192,0.4379371106624603,0.4738074143789709,0.4738074143789709,10.0,20,11,0,0,0
bollocksing,bollocks,UNOFFENSIVE,0.8,0.1678700686374213,0.7329787611961365,0.0908374674618244,0.2012711575406137,0.2012711575406137,0.0,20,11,0,0,0
bollockswad,bollocks,LOW,0.5,0.3524119423003867,0.9065992832183838,0.2779850363731384,0.3855026046140119,0.3855026046140119,15.0,20,11,0,0,0
bollockses,bollocks,UNOFFENSIVE,0.8,0.2239068650873378,0.8287760615348816,0.0585627518594265,0.2347905507637188,0.2347905507637188,5.0,20,10,0,0,0
bollockser,bollocks,LOW,0.5,0.2725151573307812,0.9961726069450378,0.1253970488905906,0.3007454697601497,0.3007454697601497,5.0,20,10,0,0,0
bollocksy,bollocks,LOW,0.5,0.2429019133734982,0.9897586107254028,0.035610849969089,0.2554002640873659,0.2554002640873659,15.0,20,9,0,0,0
bollocksly,bollocks,LOW,0.5,0.3837321093305945,0.9973942041397096,0.1393716260790825,0.3717901738360524,0.3717901738360524,30.0,20,10,0,0,0
bollocksface,bollocks,LOW,0.5758241347433067,0.5018856015405617,0.9739410877227784,0.5909955501556396,0.5758241347433067,0.5758241347433067,20.0,20,12,0,0,0
bollockss,bollocks,UNOFFENSIVE,0.8,0.1964475616841809,0.8291440010070801,0.0176319340243935,0.2060725173185346,0.2060725173185346,5.0,20,9,0,0,0
bung holebag,bung hole,LOW,0.5256693986803294,0.4924386736005545,0.9713119268417358,0.4435833394527435,0.5256693986803294,0.5256693986803294,25.0,20,12,0,0,1
bung holeer,bung hole,LOW,0.5,0.3573675190331414,0.8582391738891602,0.2272484749555587,0.3684189712954685,0.3684189712954685,15.0,20,11,0,0,1
bung hole,bung hole,LOW,0.5,0.4110128626227379,0.9980079531669616,0.2941055595874786,0.4346401807665825,0.4346401807665825,20.0,20,9,0,0,1
bung holing,bung hole,UNOFFENSIVE,0.8250438356178347,0.1477262946835253,0.6097790002822876,0.0844749584794044,0.1749561643821653,0.1749561643821653,0.0,20,11,0,0,1
bung holeface,bung hole,LOW,0.5,0.3933324589626863,0.8632184863090515,0.4088851362466812,0.4449868648825213,0.4449868648825213,15.0,20,13,0,0,1
bung holely,bung hole,UNOFFENSIVE,0.8,0.2205088208895176,0.8601114153862,0.0906384140253067,0.2455079582799226,0.2455079582799226,10.0,20,11,0,0,1
bung holehead,bung hole,LOW,0.5,0.4352969872765243,0.8914775252342224,0.3393953889608383,0.4521445615775883,0.4521445615775883,30.0,20,13,0,0,1
bung holeing,bung hole,LOW,0.5,0.2606750409817323,0.9982689619064332,0.0982316322624683,0.2857014104584232,0.2857014104584232,5.0,20,12,0,0,1
bung holeed,bung hole,UNOFFENSIVE,0.8,0.2134623597376048,0.828316330909729,0.0671054255217313,0.2310406765900552,0.2310406765900552,5.0,20,11,0,0,1
bung holees,bung hole,LOW,0.5,0.3627272333367727,0.9851442575454712,0.3271609544754028,0.4142990520992316,0.4142990520992316,15.0,20,11,0,0,1
bung holes,bung hole,LOW,0.5,0.3738569828274194,0.9978528022766112,0.1058259084820747,0.3558472424687352,0.3558472424687352,20.0,20,10,0,0,1
bung holey,bung hole,LOW,0.5,0.2801178827881813,0.9917146563529968,0.1329911164939403,0.3071395302563905,0.3071395302563905,15.0,20,10,0,0,1
bung holewad,bung hole,LOW,0.5,0.3313758398173377,0.8821641206741333,0.1690532863140106,0.3377579018520191,0.3377579018520191,15.0,20,12,0,0,1
bung holer,bung hole,LOW,0.5,0.3945162081159651,0.9559884071350098,0.263643205165863,0.4114015271328389,0.4114015271328389,20.0,20,10,0,0,1
bung holed,bung hole,UNOFFENSIVE,0.8368375471502076,0.1407927593390923,0.7094100117683411,0.0258193202316761,0.1631624528497923,0.1631624528497923,0.0,20,10,0,0,1
bungholewad,bunghole,UNOFFENSIVE,0.8,0.2005847126536536,0.894766628742218,0.0297823250293731,0.2187621879752259,0.2187621879752259,5.0,20,11,0,0,0
bungholing,bunghole,UNOFFENSIVE,0.8,0.2030413654196309,0.9631311893463136,0.0687664253637194,0.2387678657955257,0.2387678657955257,5.0,20,10,0,0,0
bungholely,bunghole,LOW,0.5,0.2478247663937509,0.6652312874794006,0.1824549883604049,0.269954485092312,0.269954485092312,0.0,20,10,0,0,0
bungholeer,bunghole,LOW,0.5,0.314475335428142,0.9135607481002808,0.1334708221256733,0.3200825227046152,0.3200825227046152,10.0,20,10,0,0,0
bungholehead,bunghole,LOW,0.5699401631113142,0.4884778930339962,0.9427743554115297,0.6085866391658783,0.5699401631113142,0.5699401631113142,35.0,20,12,0,0,0
bungholeface,bunghole,LOW,0.5,0.3871643629856408,0.9225861430168152,0.4248804301023483,0.4520213611237705,0.4520213611237705,10.0,20,12,0,0,0
bungholebag,bunghole,LOW,0.5,0.3338810811750591,0.9156874418258668,0.1784052103757858,0.3454189560003579,0.3454189560003579,10.0,20,11,0,0,0
bungholees,bunghole,LOW,0.5,0.4040196964982897,0.8929234743118286,0.3180195242166519,0.4271100225951522,0.4271100225951522,15.0,20,10,0,0,0
bungholeing,bunghole,UNOFFENSIVE,0.8369315115048084,0.1495091560820583,0.6433835029602051,0.0300821484997868,0.1630684884951915,0.1630684884951915,0.0,20,11,0,0,0
bungholeed,bunghole,UNOFFENSIVE,0.8167238907993306,0.1382529306982178,0.9443276524543762,0.0196386184543371,0.1832761092006694,0.1832761092006694,5.0,20,10,0,0,0
bungholed,bunghole,UNOFFENSIVE,0.8483859988080803,0.1175050244724843,0.7509138584136963,0.0200653355568647,0.1516140011919196,0.1516140011919196,0.0,20,9,0,0,0
bungholes,bunghole,LOW,0.5,0.3606198885303456,0.9145005345344543,0.3135136738419533,0.4018760887242388,0.4018760887242388,10.0,20,9,0,0,0
bunghole,bunghole,LOW,0.5,0.4205691983923316,0.9428542256355286,0.3954034969210624,0.4652479906752705,0.4652479906752705,30.0,20,8,0,0,0
bungholer,bunghole,LOW,0.5,0.317126874945825,0.873339831829071,0.1310301087796688,0.3169191407843027,0.3169191407843027,10.0,20,9,0,0,0
bungholey,bunghole,UNOFFENSIVE,0.8,0.1968811905942857,0.9630267024040222,0.0345908142626285,0.2248086288757622,0.2248086288757622,5.0,20,9,0,0,0
butting,butt,LOW,0.5,0.2947084219311364,0.9790940880775452,0.1857645586133003,0.3304638295504264,0.3304638295504264,10.0,20,7,0,0,0
butts,butt,LOW,0.5262159037077799,0.4792444759747013,0.9535763263702391,0.4777052849531173,0.5262159037077799,0.5262159037077799,15.0,20,5,0,0,0
butthead,butt,LOW,0.5262530808168231,0.4505556009738939,0.9162347912788392,0.5476541370153427,0.5262530808168231,0.5262530808168231,25.0,20,8,0,0,0
buttbag,butt,MEDIUM,0.7475025805830956,0.6863331004977227,0.9969987869262696,0.7866761386394501,0.7475025805830956,0.7475025805830956,50.0,20,7,0,0,0
butter,butt,UNOFFENSIVE,0.9875306825333974,0.0065951132943155,0.0811191573739051,0.001334445842076,0.0124693174666026,0.0124693174666026,0.0,20,6,0,0,0
buttes,butt,UNOFFENSIVE,0.9767203501961194,0.0166790775139816,0.1282684952020645,0.0014845125842839,0.0232796498038806,0.0232796498038806,0.0,20,6,0,0,0
butted,butt,UNOFFENSIVE,0.8137595537229207,0.1467605940473731,0.9793471693992616,0.000831243029097,0.1862404462770792,0.1862404462770792,10.0,20,6,0,0,0
buttly,butt,LOW,0.5808529369533062,0.540532786399126,0.9925199747085572,0.5242708921432495,0.5808529369533062,0.5808529369533062,25.0,20,6,0,0,0
butty,butt,LOW,0.5,0.3321132617536932,0.7968838214874268,0.2265274599194526,0.3469145771767944,0.3469145771767944,0.0,20,5,0,0,0
buttwad,butt,LOW,0.560431729592383,0.4849357238039374,0.9871331453323364,0.5691899359226227,0.560431729592383,0.560431729592383,20.0,20,7,0,0,0
butt,butt,LOW,0.5639641898398986,0.4975969224382425,0.987774670124054,0.5554285645484924,0.5639641898398986,0.5639641898398986,35.0,20,4,0,0,0
buttface,butt,LOW,0.5,0.4527472482761368,0.9929428100585938,0.3936145007610321,0.489026980199851,0.489026980199851,20.0,20,8,0,0,0
buttholes,butthole,LOW,0.5985638806968927,0.5486417975276708,0.9329904913902284,0.586932510137558,0.5985638806968927,0.5985638806968927,30.0,20,9,0,0,0
buttholeing,butthole,MEDIUM,0.6347377255558967,0.6178719326853752,0.995595157146454,0.5481835007667542,0.6347377255558967,0.6347377255558967,20.0,20,11,0,0,0
buttholely,butthole,MEDIUM,0.7153778786957264,0.6556416742503643,0.9752055406570436,0.7482410669326782,0.7153778786957264,0.7153778786957264,25.0,20,10,0,0,0
